d_spell,f_spell,champion,side,assists,damage_objectives,damage_building,damage_turrets,deaths,kda,kills,level,time_cc,damage_taken,turret_kills,vision_score,damage_total,gold_earned,role,minions_killed,server
4.0,7.0,Vayne,Side.blue,1.0,2951.0,3772.0,2951.0,6.0,0.666666667,3.0,11.0,3.0,14280.0,1.0,9.0,70846,7663,Other,Many,2
4.0,11.0,Rengar,Side.blue,1.0,0.0,3253.0,0.0,6.0,0.666666667,3.0,10.0,11.0,17023.0,0.0,13.0,77068,7032,TopLane_Jungle,Few,2
3.0,4.0,Tristana,Side.blue,2.0,1048.0,1048.0,1048.0,6.0,0.666666667,2.0,12.0,4.0,13885.0,0.0,19.0,89529,8293,Other,Many,2
14.0,12.0,Gwen,Side.blue,4.0,1500.0,1500.0,1500.0,9.0,0.666666667,2.0,13.0,5.0,29061.0,0.0,27.0,71450,8124,TopLane_Jungle,Many,2
4.0,12.0,Corki,Side.red,3.0,36.0,3089.0,36.0,6.0,0.666666667,1.0,13.0,2.0,15405.0,0.0,21.0,98620,7882,Other,Many,2
4.0,12.0,Orianna,Side.blue,3.0,2378.0,3820.0,2378.0,6.0,0.666666667,1.0,13.0,14.0,16019.0,0.0,29.0,107683,8229,Other,Many,2
14.0,4.0,Karma,Side.blue,9.0,448.0,611.0,448.0,13.0,0.692307692,0.0,11.0,30.0,21341.0,0.0,31.0,24555,5614,Other,Few,2
4.0,14.0,Xayah,Side.blue,8.0,5909.0,9714.0,5909.0,13.0,0.6923076923076923,1.0,18.0,18.0,28098.0,2.0,18.0,240763,14100,Other,Many,0
14.0,4.0,Rumble,Side.blue,6.0,0.0,43.0,0.0,13.0,0.6923076923076923,3.0,11.0,18.0,25513.0,0.0,42.0,40804,7035,Other,Few,1
3.0,12.0,Corki,Side.blue,3.0,3383.0,3383.0,3383.0,10.0,0.7,4.0,15.0,3.0,23631.0,1.0,18.0,159832,13203,Other,Many,1
4.0,3.0,MissFortune,Side.red,3.0,737.0,1635.0,737.0,10.0,0.7,4.0,11.0,11.0,18201.0,0.0,22.0,74320,9229,Other,Many,1
14.0,4.0,Zed,Side.red,3.0,1187.0,1271.0,1187.0,10.0,0.7,4.0,13.0,3.0,18402.0,0.0,35.0,80342,9695,Other,Many,2
7.0,4.0,Jhin,Side.red,7.0,232.0,232.0,232.0,10.0,0.7,0.0,9.0,6.0,14112.0,0.0,8.0,36007,5320,Other,Few,0
4.0,12.0,Gangplank,Side.red,4.0,3868.0,7104.0,3868.0,10.0,0.7,3.0,16.0,11.0,25643.0,2.0,24.0,208163,13696,TopLane_Jungle,Many,0
11.0,4.0,Viego,Side.blue,6.0,0.0,12019.0,0.0,10.0,0.7,1.0,13.0,15.0,36265.0,0.0,39.0,129224,8725,TopLane_Jungle,Few,1
4.0,14.0,Yasuo,Side.blue,3.0,0.0,1631.0,0.0,10.0,0.7,4.0,13.0,3.0,19168.0,0.0,11.0,105820,8899,Other,Many,0
14.0,4.0,Riven,Side.blue,6.0,546.0,546.0,546.0,10.0,0.7,1.0,13.0,14.0,23838.0,0.0,25.0,65572,7125,TopLane_Jungle,Many,0
4.0,12.0,Graves,Side.blue,2.0,4137.0,6686.0,4137.0,10.0,0.7,5.0,16.0,15.0,26226.0,1.0,26.0,194650,12475,TopLane_Jungle,Many,1
14.0,4.0,TahmKench,Side.red,5.0,0.0,0.0,0.0,10.0,0.7,2.0,10.0,20.0,21249.0,0.0,29.0,23844,5702,Other,Few,2
3.0,4.0,Blitzcrank,Side.blue,6.0,0.0,0.0,0.0,10.0,0.7,1.0,10.0,15.0,20038.0,0.0,18.0,9709,5366,Other,Few,1
11.0,4.0,Qiyana,Side.red,5.0,0.0,15503.0,0.0,10.0,0.7,2.0,13.0,11.0,23482.0,0.0,14.0,128845,8740,TopLane_Jungle,Few,2
11.0,6.0,Singed,Side.red,2.0,127.0,1993.0,127.0,10.0,0.7,5.0,13.0,25.0,36694.0,0.0,8.0,133855,10100,TopLane_Jungle,Few,2
11.0,4.0,LeeSin,Side.blue,3.0,0.0,6151.0,0.0,10.0,0.7,4.0,12.0,12.0,30969.0,0.0,14.0,116330,8067,TopLane_Jungle,Few,2
4.0,1.0,Samira,Side.red,3.0,1182.0,2377.0,1182.0,10.0,0.7,4.0,11.0,0.0,18076.0,1.0,21.0,84567,8867,Other,Many,1
4.0,7.0,Draven,Side.blue,4.0,3088.0,3247.0,3088.0,10.0,0.7,3.0,13.0,6.0,26168.0,1.0,7.0,139309,10997,Other,Many,2
4.0,12.0,Singed,Side.red,4.0,0.0,1725.0,0.0,10.0,0.7,3.0,12.0,21.0,22680.0,0.0,12.0,90346,7647,Other,Many,2
4.0,12.0,Singed,Side.blue,5.0,1043.0,1043.0,1043.0,10.0,0.7,2.0,11.0,20.0,19714.0,0.0,13.0,64818,6325,TopLane_Jungle,Many,2
11.0,4.0,LeeSin,Side.blue,2.0,79.0,10105.0,79.0,10.0,0.7,5.0,11.0,13.0,27733.0,1.0,8.0,73235,8467,TopLane_Jungle,Few,2
4.0,12.0,Yasuo,Side.blue,5.0,2271.0,9601.0,2271.0,7.0,0.7142857140000001,0.0,14.0,14.0,16308.0,1.0,14.0,134814,9395,TopLane_Jungle,Many,2
4.0,7.0,Ezreal,Side.red,2.0,66.0,66.0,66.0,7.0,0.7142857140000001,3.0,11.0,0.0,14530.0,0.0,15.0,58956,7705,Other,Many,2
12.0,4.0,Lucian,Side.blue,5.0,84.0,84.0,84.0,7.0,0.7142857140000001,0.0,13.0,0.0,14579.0,0.0,15.0,101156,8019,TopLane_Jungle,Many,2
12.0,4.0,Kennen,Side.blue,3.0,2878.0,2878.0,2878.0,7.0,0.7142857140000001,2.0,12.0,17.0,19373.0,2.0,24.0,85149,9478,TopLane_Jungle,Many,2
4.0,12.0,Irelia,Side.red,4.0,973.0,4542.0,973.0,7.0,0.7142857140000001,1.0,13.0,8.0,17708.0,0.0,10.0,89397,7605,Other,Many,2
4.0,12.0,Irelia,Side.red,4.0,973.0,4542.0,973.0,7.0,0.7142857140000001,1.0,13.0,8.0,17708.0,0.0,10.0,89397,7605,Other,Many,2
12.0,4.0,Sylas,Side.red,3.0,484.0,2226.0,484.0,7.0,0.7142857140000001,2.0,13.0,19.0,21904.0,0.0,10.0,93630,8690,Other,Many,2
3.0,4.0,Draven,Side.red,2.0,596.0,4266.0,596.0,7.0,0.7142857140000001,3.0,11.0,11.0,16101.0,0.0,14.0,82184,8551,Other,Many,2
12.0,4.0,Singed,Side.red,4.0,3416.0,4202.0,3416.0,7.0,0.7142857140000001,1.0,12.0,21.0,16748.0,1.0,14.0,79849,7439,TopLane_Jungle,Many,2
4.0,3.0,Karthus,Side.blue,3.0,0.0,498.0,0.0,7.0,0.7142857140000001,2.0,12.0,7.0,14342.0,0.0,9.0,78118,7118,Other,Many,2
14.0,4.0,Leona,Side.red,4.0,0.0,0.0,0.0,7.0,0.7142857140000001,1.0,9.0,28.0,14042.0,0.0,46.0,13570,5099,Other,Few,2
12.0,4.0,Sion,Side.blue,6.0,3012.0,3012.0,3012.0,14.0,0.7142857140000001,4.0,15.0,36.0,41219.0,1.0,18.0,136857,11449,TopLane_Jungle,Many,2
21.0,4.0,KogMaw,Side.blue,2.0,1669.0,1669.0,1669.0,7.0,0.7142857140000001,3.0,10.0,11.0,10392.0,2.0,31.0,51706,6805,Other,Few,2
11.0,12.0,Kayn,Side.blue,8.0,2442.0,7884.0,2442.0,14.0,0.7142857140000001,2.0,14.0,19.0,45569.0,1.0,13.0,170942,11039,TopLane_Jungle,Many,2
12.0,4.0,Vex,Side.blue,4.0,333.0,1601.0,333.0,7.0,0.7142857140000001,1.0,11.0,19.0,12674.0,0.0,14.0,58959,6279,Other,Many,2
4.0,3.0,Twitch,Side.blue,7.0,0.0,5360.0,0.0,14.0,0.7142857140000001,3.0,12.0,8.0,25737.0,0.0,19.0,53244,6905,Other,Few,2
3.0,4.0,Vayne,Side.red,2.0,515.0,7591.0,515.0,7.0,0.7142857140000001,3.0,12.0,7.0,14832.0,0.0,10.0,76480,9535,Other,Many,2
12.0,4.0,Yasuo,Side.red,2.0,0.0,0.0,0.0,7.0,0.7142857142857143,3.0,15.0,17.0,21028.0,0.0,21.0,153877,10002,TopLane_Jungle,Many,1
14.0,3.0,Yuumi,Side.red,4.0,224.0,224.0,224.0,7.0,0.7142857142857143,1.0,10.0,13.0,12061.0,0.0,40.0,9921,5613,Other,Few,1
14.0,4.0,Lux,Side.blue,3.0,605.0,1290.0,605.0,7.0,0.7142857142857143,2.0,10.0,43.0,10647.0,0.0,62.0,21806,6377,Other,Few,1
12.0,4.0,Jayce,Side.blue,1.0,554.0,554.0,554.0,7.0,0.7142857142857143,4.0,11.0,6.0,13433.0,0.0,5.0,61250,7896,Other,Many,1
4.0,14.0,Rell,Side.blue,5.0,63.0,244.0,63.0,7.0,0.7142857142857143,0.0,9.0,20.0,12437.0,0.0,40.0,14819,4919,Other,Few,1
11.0,4.0,Rengar,Side.blue,3.0,0.0,14182.0,0.0,7.0,0.7142857142857143,2.0,12.0,14.0,26060.0,0.0,28.0,119855,7609,TopLane_Jungle,Few,0
4.0,6.0,Twitch,Side.red,4.0,599.0,599.0,599.0,7.0,0.7142857142857143,1.0,11.0,6.0,14100.0,0.0,9.0,62486,6899,Other,Many,0
4.0,14.0,Rumble,Side.red,3.0,0.0,0.0,0.0,14.0,0.7142857142857143,7.0,12.0,6.0,26872.0,0.0,5.0,83164,8610,Other,Many,0
3.0,4.0,Vayne,Side.red,4.0,586.0,1656.0,586.0,7.0,0.7142857142857143,1.0,9.0,1.0,9017.0,0.0,6.0,31749,5203,Other,Few,1
12.0,4.0,Syndra,Side.blue,3.0,0.0,2792.0,0.0,7.0,0.7142857142857143,2.0,11.0,15.0,16008.0,0.0,17.0,66244,6720,Other,Many,1
4.0,12.0,Renekton,Side.blue,0.0,1262.0,1553.0,1262.0,7.0,0.7142857142857143,5.0,12.0,16.0,17291.0,0.0,16.0,81153,7589,TopLane_Jungle,Many,0
4.0,1.0,Draven,Side.blue,2.0,2862.0,7698.0,2862.0,7.0,0.7142857142857143,3.0,11.0,7.0,14461.0,1.0,22.0,92539,8797,Other,Many,1
11.0,4.0,Graves,Side.blue,2.0,135.0,10968.0,135.0,7.0,0.7142857142857143,3.0,14.0,14.0,26891.0,0.0,33.0,164421,10933,TopLane_Jungle,Few,1
1.0,4.0,Xayah,Side.red,2.0,1867.0,1867.0,1867.0,7.0,0.7142857142857143,3.0,12.0,12.0,15070.0,0.0,6.0,66663,7928,Other,Many,1
14.0,4.0,Vex,Side.red,4.0,136.0,2328.0,136.0,7.0,0.7142857142857143,1.0,12.0,30.0,13787.0,0.0,16.0,82042,7187,Other,Many,0
4.0,3.0,Lulu,Side.red,5.0,0.0,0.0,0.0,7.0,0.7142857142857143,0.0,10.0,21.0,10536.0,0.0,35.0,7852,5101,Other,Few,0
11.0,4.0,XinZhao,Side.blue,2.0,111.0,9103.0,111.0,7.0,0.7142857142857143,3.0,13.0,18.0,36119.0,0.0,36.0,122155,9276,TopLane_Jungle,Few,0
12.0,4.0,Akshan,Side.red,1.0,3129.0,4420.0,3129.0,7.0,0.7142857142857143,4.0,13.0,0.0,17970.0,0.0,23.0,109542,9036,TopLane_Jungle,Many,1
14.0,4.0,Gragas,Side.red,6.0,0.0,173.0,0.0,14.0,0.7142857142857143,4.0,12.0,32.0,31386.0,0.0,10.0,66892,8523,Other,Many,1
3.0,14.0,Yuumi,Side.blue,2.0,152.0,470.0,152.0,7.0,0.7142857142857143,3.0,10.0,13.0,11122.0,0.0,32.0,10435,5944,Other,Few,1
4.0,12.0,Graves,Side.red,4.0,1775.0,5340.0,1775.0,7.0,0.7142857142857143,1.0,12.0,16.0,16249.0,1.0,16.0,90245,7172,TopLane_Jungle,Many,1
4.0,12.0,Vex,Side.blue,3.0,1119.0,1119.0,1119.0,7.0,0.7142857142857143,2.0,11.0,15.0,12927.0,1.0,15.0,84104,7142,Other,Many,1
4.0,7.0,Ezreal,Side.blue,4.0,3040.0,10530.0,3040.0,7.0,0.7142857142857143,1.0,14.0,0.0,22331.0,0.0,23.0,152708,11244,Other,Many,1
4.0,12.0,Viktor,Side.red,3.0,908.0,2738.0,908.0,7.0,0.7142857142857143,2.0,14.0,21.0,20554.0,0.0,16.0,128850,10293,Other,Many,0
4.0,12.0,Swain,Side.red,3.0,874.0,874.0,874.0,7.0,0.7142857142857143,2.0,11.0,18.0,15711.0,0.0,11.0,78300,7687,Other,Many,0
12.0,4.0,Syndra,Side.red,3.0,674.0,674.0,674.0,7.0,0.7142857142857143,2.0,13.0,19.0,17660.0,0.0,26.0,99112,9162,Other,Many,1
12.0,4.0,Renekton,Side.red,2.0,223.0,223.0,223.0,7.0,0.7142857142857143,3.0,12.0,18.0,23286.0,0.0,9.0,75083,6991,TopLane_Jungle,Many,1
4.0,12.0,Yone,Side.blue,2.0,1952.0,3566.0,1952.0,7.0,0.7142857142857143,3.0,13.0,15.0,14912.0,1.0,29.0,107091,9690,Other,Many,1
3.0,4.0,Ezreal,Side.blue,7.0,5302.0,13698.0,5302.0,11.0,0.7272727272727273,1.0,13.0,1.0,18543.0,2.0,21.0,118937,9895,Other,Many,0
4.0,7.0,Caitlyn,Side.red,5.0,2299.0,3540.0,2299.0,11.0,0.7272727272727273,3.0,10.0,5.0,14690.0,0.0,18.0,56534,6853,Other,Many,1
4.0,14.0,Lux,Side.blue,5.0,0.0,181.0,0.0,11.0,0.7272727272727273,3.0,8.0,19.0,12480.0,0.0,32.0,16762,5891,Other,Few,1
4.0,14.0,Annie,Side.red,4.0,1752.0,1800.0,1752.0,11.0,0.7272727272727273,4.0,13.0,21.0,21004.0,1.0,17.0,79592,9551,Other,Many,0
4.0,12.0,Yone,Side.red,2.0,1399.0,5120.0,1399.0,8.0,0.75,4.0,14.0,8.0,22211.0,0.0,18.0,145458,10416,Other,Many,2
4.0,12.0,Viktor,Side.red,0.0,1246.0,2620.0,1246.0,4.0,0.75,3.0,12.0,4.0,11595.0,0.0,16.0,91458,8900,Other,Many,2
4.0,12.0,Yasuo,Side.red,1.0,395.0,395.0,395.0,4.0,0.75,2.0,11.0,15.0,12515.0,0.0,17.0,71571,6454,Other,Many,2
11.0,4.0,XinZhao,Side.blue,4.0,0.0,9276.0,0.0,8.0,0.75,2.0,13.0,15.0,33847.0,0.0,14.0,108577,8447,TopLane_Jungle,Few,2
14.0,12.0,Ekko,Side.blue,5.0,952.0,2551.0,952.0,12.0,0.75,4.0,16.0,14.0,36509.0,0.0,12.0,179762,11634,Other,Many,2
12.0,4.0,Karma,Side.blue,5.0,1188.0,1434.0,1188.0,8.0,0.75,1.0,10.0,13.0,13536.0,0.0,21.0,37916,5083,Other,Few,0
4.0,7.0,Caitlyn,Side.blue,1.0,2970.0,3785.0,2970.0,8.0,0.75,5.0,12.0,15.0,16571.0,0.0,13.0,112683,10951,Other,Many,1
4.0,12.0,Jax,Side.red,4.0,2305.0,5955.0,2305.0,8.0,0.75,2.0,15.0,15.0,25881.0,1.0,13.0,154995,10861,TopLane_Jungle,Many,1
12.0,4.0,Ziggs,Side.red,2.0,0.0,0.0,0.0,4.0,0.75,1.0,9.0,16.0,9233.0,0.0,7.0,49477,5314,Other,Many,0
12.0,4.0,Sylas,Side.blue,2.0,698.0,1056.0,698.0,4.0,0.75,1.0,9.0,9.0,13858.0,0.0,10.0,41113,5404,Other,Few,2
4.0,12.0,Jax,Side.red,2.0,3410.0,4761.0,3410.0,8.0,0.75,4.0,13.0,10.0,16649.0,1.0,15.0,73345,7851,TopLane_Jungle,Many,1
4.0,12.0,Kennen,Side.blue,5.0,0.0,2191.0,0.0,8.0,0.75,1.0,13.0,20.0,14576.0,0.0,12.0,82101,8093,TopLane_Jungle,Many,0
12.0,4.0,Leblanc,Side.blue,2.0,60.0,60.0,60.0,4.0,0.75,1.0,10.0,12.0,11467.0,0.0,8.0,28477,4871,Other,Few,0
14.0,4.0,Lux,Side.blue,5.0,718.0,1239.0,718.0,8.0,0.75,1.0,10.0,39.0,14573.0,1.0,29.0,27920,6956,Other,Few,1
4.0,12.0,TwistedFate,Side.red,1.0,313.0,361.0,313.0,4.0,0.75,2.0,10.0,14.0,9827.0,0.0,8.0,48075,5484,Other,Many,2
4.0,12.0,Jax,Side.red,3.0,3517.0,4904.0,3517.0,8.0,0.75,3.0,14.0,18.0,33263.0,1.0,12.0,109405,10118,TopLane_Jungle,Many,1
4.0,12.0,Vex,Side.blue,1.0,205.0,303.0,205.0,4.0,0.75,2.0,11.0,20.0,9879.0,1.0,16.0,70266,6625,Other,Many,2
12.0,4.0,Gangplank,Side.blue,3.0,0.0,1061.0,0.0,4.0,0.75,0.0,14.0,11.0,18409.0,0.0,22.0,115520,8377,TopLane_Jungle,Many,1
12.0,4.0,Renekton,Side.red,3.0,554.0,554.0,554.0,4.0,0.75,0.0,10.0,12.0,17564.0,0.0,10.0,60314,5620,TopLane_Jungle,Many,2
4.0,11.0,Rengar,Side.blue,1.0,0.0,3048.0,0.0,4.0,0.75,2.0,10.0,4.0,13046.0,0.0,11.0,80074,6482,TopLane_Jungle,Few,2
4.0,3.0,Lucian,Side.red,1.0,1960.0,7326.0,1960.0,4.0,0.75,2.0,12.0,2.0,13708.0,0.0,22.0,96694,8276,Other,Many,0
12.0,4.0,Akali,Side.blue,3.0,351.0,450.0,351.0,8.0,0.75,3.0,11.0,2.0,18324.0,0.0,7.0,52659,6791,TopLane_Jungle,Many,1
7.0,4.0,Sivir,Side.red,2.0,1428.0,2129.0,1428.0,8.0,0.75,4.0,12.0,1.0,18246.0,1.0,12.0,93219,9647,Other,Many,0
4.0,7.0,Caitlyn,Side.blue,3.0,1449.0,1449.0,1449.0,8.0,0.75,3.0,10.0,6.0,14596.0,0.0,12.0,56105,7741,Other,Many,2
4.0,14.0,Zed,Side.blue,3.0,570.0,1347.0,570.0,8.0,0.75,3.0,14.0,4.0,21566.0,0.0,23.0,113726,9438,Other,Many,0
4.0,11.0,LeeSin,Side.blue,1.0,0.0,1546.0,0.0,4.0,0.75,2.0,10.0,6.0,18342.0,0.0,19.0,69233,6375,TopLane_Jungle,Few,1
12.0,4.0,Renekton,Side.blue,0.0,2077.0,4091.0,2077.0,4.0,0.75,3.0,11.0,11.0,17816.0,0.0,7.0,66698,6571,TopLane_Jungle,Many,1
4.0,3.0,Soraka,Side.blue,3.0,811.0,923.0,811.0,4.0,0.75,0.0,9.0,28.0,9944.0,0.0,38.0,12193,5174,Other,Few,0
4.0,12.0,Camille,Side.red,3.0,338.0,338.0,338.0,8.0,0.75,3.0,11.0,11.0,21736.0,0.0,14.0,58560,7659,TopLane_Jungle,Many,2
14.0,4.0,Zilean,Side.blue,3.0,0.0,43.0,0.0,4.0,0.75,0.0,10.0,17.0,8590.0,0.0,52.0,10010,4991,Other,Few,0
4.0,12.0,Kayle,Side.red,6.0,4571.0,9098.0,4571.0,8.0,0.75,0.0,15.0,4.0,24268.0,2.0,36.0,180283,11696,Other,Many,0
12.0,6.0,Singed,Side.red,5.0,348.0,1938.0,348.0,8.0,0.75,1.0,12.0,34.0,21296.0,1.0,16.0,72047,7573,Other,Many,0
12.0,4.0,Sylas,Side.blue,3.0,0.0,0.0,0.0,4.0,0.75,0.0,8.0,8.0,11703.0,0.0,5.0,23308,3806,Other,Few,1
14.0,12.0,Gwen,Side.red,2.0,615.0,615.0,615.0,4.0,0.75,1.0,10.0,1.0,11976.0,0.0,4.0,40193,5853,TopLane_Jungle,Many,2
4.0,3.0,Syndra,Side.blue,5.0,1311.0,1311.0,1311.0,8.0,0.75,1.0,11.0,18.0,11801.0,0.0,21.0,87038,7500,Other,Many,2
14.0,4.0,Leona,Side.red,4.0,0.0,2549.0,0.0,8.0,0.75,2.0,9.0,34.0,14750.0,0.0,29.0,20472,5041,Other,Few,0
4.0,14.0,Lulu,Side.blue,4.0,206.0,206.0,206.0,8.0,0.75,2.0,8.0,19.0,13329.0,0.0,54.0,10597,5912,Other,Few,1
4.0,11.0,Graves,Side.red,1.0,0.0,1812.0,0.0,4.0,0.75,2.0,8.0,10.0,10200.0,0.0,12.0,55282,4706,TopLane_Jungle,Few,1
11.0,4.0,LeeSin,Side.blue,2.0,0.0,4579.0,0.0,4.0,0.75,1.0,10.0,7.0,15215.0,0.0,18.0,75097,5554,TopLane_Jungle,Few,1
12.0,4.0,Ahri,Side.red,1.0,670.0,721.0,670.0,4.0,0.75,2.0,10.0,3.0,8514.0,0.0,11.0,38886,5697,Other,Few,1
4.0,3.0,Lucian,Side.red,2.0,1527.0,2354.0,1527.0,8.0,0.75,4.0,13.0,3.0,16610.0,0.0,13.0,110216,9323,TopLane_Jungle,Many,0
12.0,4.0,Corki,Side.red,3.0,1224.0,1922.0,1224.0,8.0,0.75,3.0,13.0,1.0,18228.0,1.0,26.0,126456,10958,Other,Many,1
4.0,7.0,Xayah,Side.red,8.0,56.0,3087.0,56.0,12.0,0.75,1.0,14.0,8.0,21986.0,0.0,30.0,132983,9751,Other,Many,2
4.0,12.0,Jax,Side.red,2.0,3410.0,4761.0,3410.0,8.0,0.75,4.0,13.0,10.0,16649.0,1.0,15.0,73345,7851,TopLane_Jungle,Many,1
11.0,4.0,Kindred,Side.red,5.0,69.0,5352.0,69.0,8.0,0.75,1.0,12.0,4.0,22369.0,0.0,22.0,101939,7609,TopLane_Jungle,Few,0
4.0,11.0,Ekko,Side.red,2.0,1999.0,7891.0,1999.0,8.0,0.75,4.0,12.0,5.0,25144.0,1.0,19.0,139488,9012,TopLane_Jungle,Few,2
4.0,7.0,Tristana,Side.red,4.0,818.0,818.0,818.0,12.0,0.75,5.0,14.0,6.0,27377.0,1.0,19.0,123948,11661,Other,Many,2
4.0,11.0,Graves,Side.red,4.0,0.0,23960.0,0.0,8.0,0.75,2.0,14.0,9.0,26751.0,0.0,41.0,179256,10179,TopLane_Jungle,Few,2
4.0,7.0,Jinx,Side.red,7.0,3481.0,5746.0,3481.0,16.0,0.75,5.0,15.0,14.0,31745.0,0.0,43.0,156472,13069,Other,Many,2
6.0,4.0,Tryndamere,Side.blue,2.0,0.0,0.0,0.0,12.0,0.75,7.0,15.0,7.0,31383.0,0.0,17.0,142348,11706,TopLane_Jungle,Many,0
11.0,4.0,Poppy,Side.red,6.0,0.0,983.0,0.0,12.0,0.75,3.0,13.0,32.0,31875.0,0.0,23.0,98305,8858,TopLane_Jungle,Few,2
14.0,12.0,Camille,Side.blue,1.0,3338.0,3338.0,3338.0,4.0,0.75,2.0,12.0,17.0,21748.0,1.0,20.0,83342,7884,TopLane_Jungle,Many,0
4.0,11.0,Nidalee,Side.red,1.0,0.0,952.0,0.0,8.0,0.75,5.0,9.0,5.0,14462.0,0.0,11.0,55167,6317,TopLane_Jungle,Few,0
12.0,4.0,Viktor,Side.blue,2.0,822.0,822.0,822.0,4.0,0.75,1.0,10.0,7.0,9368.0,0.0,10.0,48063,5076,TopLane_Jungle,Many,1
12.0,4.0,Jax,Side.red,1.0,707.0,4343.0,707.0,4.0,0.75,2.0,13.0,7.0,17778.0,1.0,15.0,80071,8235,TopLane_Jungle,Many,0
14.0,4.0,Yasuo,Side.blue,1.0,347.0,7562.0,347.0,4.0,0.75,2.0,14.0,11.0,13041.0,0.0,8.0,138155,8796,Other,Many,2
6.0,4.0,Tryndamere,Side.red,1.0,1861.0,4612.0,1861.0,4.0,0.75,2.0,16.0,11.0,27462.0,1.0,13.0,158230,10200,TopLane_Jungle,Many,1
4.0,11.0,Graves,Side.red,4.0,519.0,17162.0,519.0,8.0,0.75,2.0,14.0,22.0,27263.0,1.0,36.0,178830,10216,TopLane_Jungle,Few,0
4.0,12.0,Fiora,Side.red,1.0,5400.0,5400.0,5400.0,8.0,0.75,5.0,14.0,5.0,30481.0,3.0,24.0,104975,10824,TopLane_Jungle,Many,2
12.0,4.0,Heimerdinger,Side.red,1.0,1438.0,7895.0,1438.0,4.0,0.75,2.0,12.0,16.0,8867.0,0.0,15.0,84610,7369,Other,Many,0
12.0,4.0,Jax,Side.red,5.0,3177.0,8041.0,3177.0,8.0,0.75,1.0,15.0,15.0,30649.0,1.0,11.0,141642,9915,TopLane_Jungle,Many,1
4.0,12.0,Graves,Side.red,4.0,749.0,749.0,749.0,8.0,0.75,2.0,10.0,7.0,17365.0,0.0,9.0,67284,7238,Other,Many,2
4.0,12.0,Yone,Side.blue,3.0,0.0,1452.0,0.0,4.0,0.75,0.0,10.0,7.0,9960.0,0.0,5.0,57739,5142,TopLane_Jungle,Many,1
4.0,3.0,Bard,Side.red,3.0,0.0,0.0,0.0,4.0,0.75,0.0,7.0,12.0,8017.0,0.0,40.0,5862,3745,Other,Few,0
12.0,4.0,Sylas,Side.blue,4.0,0.0,1525.0,0.0,8.0,0.75,2.0,11.0,16.0,22249.0,0.0,5.0,49386,6241,Other,Many,1
14.0,11.0,Shaco,Side.blue,3.0,0.0,20048.0,0.0,8.0,0.75,3.0,14.0,25.0,28015.0,0.0,25.0,148979,9321,TopLane_Jungle,Few,0
14.0,12.0,Camille,Side.blue,2.0,5001.0,5001.0,5001.0,4.0,0.75,1.0,12.0,15.0,13077.0,2.0,18.0,73659,7400,TopLane_Jungle,Many,0
4.0,11.0,LeeSin,Side.blue,1.0,0.0,1546.0,0.0,4.0,0.75,2.0,10.0,6.0,18342.0,0.0,19.0,69233,6375,TopLane_Jungle,Few,1
11.0,4.0,LeeSin,Side.blue,3.0,0.0,8369.0,0.0,4.0,0.75,0.0,11.0,11.0,18694.0,0.0,12.0,97816,6627,TopLane_Jungle,Few,0
4.0,3.0,Lulu,Side.blue,3.0,0.0,0.0,0.0,4.0,0.75,0.0,9.0,6.0,8940.0,0.0,21.0,7677,3809,Other,Few,0
4.0,12.0,Ryze,Side.red,1.0,1266.0,1313.0,1266.0,4.0,0.75,2.0,10.0,14.0,10674.0,1.0,9.0,55771,5425,Other,Many,1
4.0,14.0,Thresh,Side.blue,6.0,151.0,151.0,151.0,8.0,0.75,0.0,11.0,27.0,15316.0,0.0,22.0,14250,5304,Other,Few,0
4.0,7.0,Seraphine,Side.red,5.0,806.0,1267.0,806.0,8.0,0.75,1.0,8.0,6.0,10175.0,1.0,29.0,17733,4778,Other,Few,0
4.0,14.0,Lulu,Side.blue,5.0,0.0,77.0,0.0,8.0,0.75,1.0,7.0,9.0,9135.0,0.0,9.0,5163,4178,Other,Few,0
7.0,4.0,Ezreal,Side.blue,1.0,795.0,795.0,795.0,4.0,0.75,2.0,11.0,0.0,9304.0,0.0,13.0,71353,6601,Other,Many,1
4.0,3.0,Yasuo,Side.red,6.0,28.0,28.0,28.0,13.0,0.7692307690000001,4.0,12.0,17.0,22313.0,0.0,6.0,82537,8042,Other,Many,2
11.0,4.0,Poppy,Side.blue,7.0,213.0,9681.0,213.0,13.0,0.7692307692307693,3.0,14.0,28.0,33780.0,0.0,26.0,156049,9731,TopLane_Jungle,Few,0
11.0,4.0,LeeSin,Side.blue,4.0,0.0,2555.0,0.0,13.0,0.7692307692307693,6.0,15.0,24.0,47041.0,0.0,19.0,161341,11029,TopLane_Jungle,Few,0
4.0,12.0,Yone,Side.red,3.0,4170.0,6392.0,4170.0,9.0,0.7777777777777778,4.0,13.0,12.0,22561.0,2.0,13.0,115236,9573,Other,Many,1
11.0,4.0,Qiyana,Side.red,4.0,0.0,6744.0,0.0,9.0,0.7777777777777778,3.0,11.0,12.0,18125.0,0.0,38.0,87260,7559,TopLane_Jungle,Few,1
3.0,14.0,Yuumi,Side.blue,7.0,0.0,0.0,0.0,9.0,0.7777777777777778,0.0,11.0,12.0,12127.0,0.0,45.0,13151,5392,Other,Few,1
